offer_id	first_day_exposition	last_day_exposition	last_price	floor	open_plan	rooms	studio	area	kitchen_area	living_area	agent_fee	renovation	offer_type	category_type	unified_address	building_id
7340091001889610923	2018-04-07T00:00:00+03:00	2018-08-20T00:00:00+03:00	4450000.0	1	False	3	False	59.9	6.2	42.8	100.0		1	2	Россия, Санкт-Петербург, улица Софьи Ковалевской, 10	7674015528948257578
1339713138188444417	2018-03-24T00:00:00+03:00	2018-04-23T00:00:00+03:00	18000.0	5	False	2	False	45.0			50.0		2	2	Россия, Ленинградская область, Гатчина, улица Радищева, 12	2019491416456542649
6299725311869870907	2018-03-15T00:00:00+03:00	2018-06-23T00:00:00+03:00	5700000.0	5	False	3	False	68.0	9.0	42.0			1	2	Россия, Санкт-Петербург, проспект Энтузиастов, 46к2	8806624394643636115
6302977522901421537	2016-10-07T00:00:00+03:00	2017-05-12T00:00:00+03:00	35000.0	5	False	1	False	50.0	15.0	20.0		0.0	2	2	Россия, Санкт-Петербург, Выборгская улица, 5	7484566568394787306
8310251267285887623	2017-10-01T00:00:00+03:00	2017-10-26T00:00:00+03:00	14800000.0	5	False	2	False	72.98	17.56	32.74		0.0	1	2	Россия, Санкт-Петербург, Кирочная улица, 62	1607170736593814523
2193832434630913232	2018-04-04T00:00:00+03:00	2018-04-19T00:00:00+03:00	3780000.0	22	False	1	False	39.03	8.49				1	2	Россия, Санкт-Петербург, Парашютная улица, 61к3	6957418200792292835
6279286686128561357	2018-01-10T00:00:00+03:00	2018-08-07T00:00:00+03:00	11237663.0	13	False	3	False	97.8	17.1	53.4			1	2	Россия, Санкт-Петербург, Заставская улица, 46к2	465752808401383108
4768875884427105742	2015-10-24T00:00:00+03:00	2016-04-30T00:00:00+03:00	4100000.0	5	False	1	False	47.0		21.1		0.0	1	2	Россия, Санкт-Петербург, Садовая улица, 32	7410968576407949019
8256452766137115926	2018-05-02T00:00:00+03:00	2018-06-28T00:00:00+03:00	25000.0	3	False	0	True	32.0			50.0		2	2	Россия, Санкт-Петербург, улица Савушкина, 143	5166855161799096041
9069199666252722718	2014-11-27T00:00:00+03:00	2017-04-26T00:00:00+03:00	5830000.0	9	False	3	False	63.0	10.0	41.0		0.0	1	2	Россия, Санкт-Петербург, Сестрорецк, Дубковское шоссе, 17	8844809861737682037
7521881594583943047	2017-11-07T00:00:00+03:00	2017-11-22T00:00:00+03:00	46000.0	4	False	2	False	46.0	11.0	28.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Варшавская улица, 6к2	8541520145339054816
4195993387976912129	2018-05-06T00:00:00+03:00	2018-05-07T00:00:00+03:00	20000.0	12	False	2	False	50.0	9.0	32.0	50.0		2	2	Россия, Санкт-Петербург, проспект Просвещения, 36/141	4480125272183017353
6297345058172934971	2018-01-01T00:00:00+03:00	2018-02-13T00:00:00+03:00	9891960.0	21	False	3	False	96.98	14.7	59.0			1	2	Россия, Санкт-Петербург, Ленинский проспект, 56	2190208629105094053
261199827563659507	2016-04-12T00:00:00+03:00	2016-07-23T00:00:00+03:00	6500000.0	7	False	1	False	53.0		20.0		0.0	1	2	Россия, Санкт-Петербург, улица Антонова-Овсеенко, 18	6841494243594697106
1737055455085554433	2018-07-09T00:00:00+03:00	2018-08-20T00:00:00+03:00	7200000.0	1	False	4	False	100.0	28.1	53.9			1	2	Россия, Ленинградская область, Всеволожский район, Сертолово, Центральная улица, 2	2842461300774482850
8174551678140722688	2016-12-23T00:00:00+03:00	2017-05-15T00:00:00+03:00	2340000.0	11	False	0	True	28.0		17.1		11.0	1	2	Россия, Санкт-Петербург, проспект Ветеранов, 169к2	7349252674063300091
8791476311740119923	2018-07-06T00:00:00+03:00	2018-08-10T00:00:00+03:00	55200.0	5	False	2	False	68.0			100.0		2	2	Россия, Санкт-Петербург, Ковенский переулок, 4	7600920644846058015
4496081594729977600	2018-06-30T00:00:00+03:00	2018-07-30T00:00:00+03:00	20000.0	3	False	2	False	50.0					2	2	Россия, Санкт-Петербург, Замшина улица, 56	8939296067948142827
2176775321590251008	2018-07-26T00:00:00+03:00	2018-08-02T00:00:00+03:00	24000.0	10	False	2	False	50.0	9.0	34.0	60.0	10.0	2	2	Россия, Санкт-Петербург, проспект Художников, 4к1	1635103529566672772
2554639205111693368	2017-02-03T00:00:00+03:00	2018-02-07T00:00:00+03:00	4400000.0	4	False	3	False	50.0	7.2	28.0		0.0	1	2	Россия, Санкт-Петербург, улица Ушинского, 23к1	4300236172240008788
7621245106402585225	2017-08-23T00:00:00+03:00	2018-02-07T00:00:00+03:00	8499000.0	5	False	3	False	71.7	9.7	45.9	0.0	11.0	1	2	Россия, Санкт-Петербург, Исполкомская улица, 7-9	9128531286185314552
1896730477337998592	2016-12-21T00:00:00+03:00	2017-05-31T00:00:00+03:00	35000.0	9	False	2	False	70.0	14.0	34.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Бадаева, 8к1	117151860623832393
474553378127434496	2017-02-18T00:00:00+03:00	2017-04-19T00:00:00+03:00	8500000.0	2	False	4	False	92.0	12.0	65.0		2.0	1	2	Россия, Санкт-Петербург, Невский проспект, 108Р	2571334374773905625
9174606537144053035	2017-01-24T00:00:00+03:00	2017-03-18T00:00:00+03:00	2200000.0	4	False	3	False	56.0	5.5	41.0		0.0	1	2	Россия, Ленинградская область, Приозерск, улица Калинина, 19	7968982742897962084
180937727291274237	2016-02-29T00:00:00+03:00	2016-04-26T00:00:00+03:00	16150000.0	4	False	4	False	113.0	14.0	68.0		0.0	1	2	Россия, Санкт-Петербург, Центральный район, улица Некрасова, 42	4677861887331789497
5153004142454987914	2018-05-23T00:00:00+03:00	2018-06-20T00:00:00+03:00	5300000.0	3	False	1	False	52.4	12.0	24.0		1.0	1	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, проспект Строителей, 6	2885445035159267951
7621245106379260643	2015-07-09T00:00:00+03:00	2017-08-10T00:00:00+03:00	25000.0	3	False	2	False	50.0	8.0	32.0	50.0	0.0	2	2	Россия, Санкт-Петербург, улица Ярослава Гашека, 8	3223009333169728497
5152264856293135548	2018-05-31T00:00:00+03:00	2018-06-14T00:00:00+03:00	25000.0	4	False	2	False	56.0	9.0	32.0	100.0		2	2	Россия, Санкт-Петербург, проспект Художников, 34/12	3361245648229037928
6826166215304348417	2016-01-25T00:00:00+03:00	2016-08-04T00:00:00+03:00	3505000.0	13	False	1	False	36.0	10.0	17.0		0.0	1	2	Россия, Ленинградская область, Всеволожский район, поселок Мурино, Воронцовский бульвар, 4	8382619507005876678
7672937126310949309	2017-04-15T00:00:00+03:00	2017-04-21T00:00:00+03:00	20000.0	12	False	1	False	38.0	9.0	17.0	100.0	0.0	2	2	Россия, Санкт-Петербург, Выборгское шоссе, 15	8120522033915965776
244174847249293981	2018-03-14T00:00:00+03:00	2018-04-05T00:00:00+03:00	16000.0	6	False	0	True	28.0		22.0	50.0		2	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, улица Шувалова, 11	4237558241989658682
7521881594563625769	2017-10-18T00:00:00+03:00	2017-10-27T00:00:00+03:00	43000.0	12	False	2	False	63.0	15.0	36.0	50.0	0.0	2	2	Россия, Санкт-Петербург, Ленинский проспект, 109	5890508792580294794
8309041884225943297	2018-06-19T00:00:00+03:00	2018-08-20T00:00:00+03:00	50000.0	19	False	1	False	47.0		35.0	50.0	10.0	2	2	Россия, Санкт-Петербург, проспект Юрия Гагарина, 7	5287713530808766763
5152264856293908031	2018-06-21T00:00:00+03:00	2018-07-05T00:00:00+03:00	18000.0	1	False	1	False	30.0	9.0	16.0	100.0		2	2	Россия, Санкт-Петербург, Светлановский проспект, 52	8756053543681705653
1749032477890218241	2018-07-27T00:00:00+03:00	2018-08-16T00:00:00+03:00	5700000.0	9	False	2	False	54.0	7.0	32.0		10.0	1	2	Россия, Санкт-Петербург, Будапештская улица, 26	973001928865775496
6299725311869874716	2018-01-10T00:00:00+03:00	2018-08-20T00:00:00+03:00	3990000.0	17	False	1	False	36.1	8.6	14.3			1	2	Россия, Санкт-Петербург, улица Лётчика Пилютова, 44к1	962585465028991876
5807214233471101952	2018-08-02T00:00:00+03:00	2018-08-20T00:00:00+03:00	15000.0	5	False	1	False	35.0	10.0	18.0	50.0		2	2	Россия, Санкт-Петербург, проспект Ветеранов, 118к1	7349252674063150174
758191992574191616	2018-05-20T00:00:00+03:00	2018-07-02T00:00:00+03:00	12000.0	1	False	2	False	44.0	10.0	21.0		10.0	2	2	Россия, Ленинградская область, Гатчина, Новопролетарская улица, 31	8501991527384624858
9069199666282306384	2017-12-27T00:00:00+03:00	2018-08-18T00:00:00+03:00	4700000.0	8	False	2	False	50.0	8.6	27.0			1	2	Россия, Санкт-Петербург, Рыбацкий проспект, 49к1	6889498594035940317
3580685566448633601	2017-12-12T00:00:00+03:00	2017-12-26T00:00:00+03:00	23000.0	4	False	1	False	47.0	13.0	20.0	50.0		2	2	Россия, Санкт-Петербург, проспект Просвещения, 99	6354249340138183015
449551940710066903	2017-11-03T00:00:00+03:00	2018-02-08T00:00:00+03:00	47300000.0	3	False	4	False	470.3	40.0	248.7		5.0	1	2	Россия, Санкт-Петербург, Большая Озёрная улица, 61	1098376584463090298
5591611704850999040	2015-05-12T00:00:00+03:00	2018-05-14T00:00:00+03:00	43000.0	4	False	1	False	48.0	14.0	24.0	50.0		2	2	Россия, Санкт-Петербург, Греческий проспект, 25	2484170842228876487
4828392	2015-12-10T00:00:00+03:00	2018-02-07T00:00:00+03:00	4300000.0	17	False	1	False	40.0	17.0	19.0		10.0	1	2	Россия, Санкт-Петербург, проспект Королёва, 65	756291893985037353
354947677688844801	2017-04-07T00:00:00+03:00	2017-05-06T00:00:00+03:00	4250000.0	2	False	3	False	57.0	6.0	42.0		8.0	1	2	Россия, Санкт-Петербург, Краснопутиловская улица, 68	372183183426181509
5175901685916331345	2015-02-21T00:00:00+03:00	2018-07-30T00:00:00+03:00	25000.0	4	False	1	False	40.0	12.0	28.0	100.0		2	2	Россия, Санкт-Петербург, улица Композиторов, 12	5893539674528018843
7473655725597024770	2016-03-19T00:00:00+03:00	2016-04-13T00:00:00+03:00	4150000.0	10	False	1	False	42.5	11.0	20.0		0.0	1	2	Россия, Санкт-Петербург, Шуваловский проспект, 61	3915778333165492271
5152264856293101658	2017-02-22T00:00:00+03:00	2018-06-02T00:00:00+03:00	40000.0	4	False	1	False	45.0	20.0	15.0	100.0		2	2	Россия, Санкт-Петербург, Лиговский проспект, 123	2861706125080798064
8824874159452017806	2014-12-04T00:00:00+03:00	2018-02-07T00:00:00+03:00	5490000.0	5	False	1	False	34.6		14.0	0.0	0.0	1	2	Россия, Санкт-Петербург, Коломяжский проспект, 15к1	123093618273108043
1819767595242669825	2018-03-16T00:00:00+03:00	2018-08-20T00:00:00+03:00	7800000.0	3	False	3	False	75.1	7.4	52.3		3.0	1	2	Россия, Санкт-Петербург, Пушкин, Конюшенная улица, 38/37	4058318076351618672
6299009708858234855	2017-03-19T00:00:00+03:00	2017-03-22T00:00:00+03:00	32000.0	5	False	2	False	48.0	11.0			0.0	2	2	Россия, Санкт-Петербург, улица Композиторов, 22к4	541196592593825396
7569503710601372745	2017-08-23T00:00:00+03:00	2018-07-23T00:00:00+03:00	8900000.0	3	False	2	False	61.4					1	2	Россия, Санкт-Петербург, Наличная улица, 26к3	8702134973702911888
8260640175114566400	2017-01-10T00:00:00+03:00	2018-03-11T00:00:00+03:00	16000.0	7	False	1	False	42.0					2	2	Россия, Санкт-Петербург, улица Подвойского, 48к1	2589396564405726975
3464020066905516731	2016-02-01T00:00:00+03:00	2017-06-19T00:00:00+03:00	8296000.0	2	False	3	False	97.6	13.2	53.7		5.0	1	2	Россия, Санкт-Петербург, посёлок Парголово, Заречная улица, 11к4	2079266574874182864
8449861274768432149	2017-04-10T00:00:00+03:00	2017-06-13T00:00:00+03:00	40000.0	1	False	3	False	60.0	5.0	45.0	100.0	0.0	2	2	Россия, Санкт-Петербург, улица Жуковского, 8	8058068477461009615
631332674565589238	2014-11-27T00:00:00+03:00	2018-02-10T00:00:00+03:00	7500000.0	2	False	3	False	89.1	9.0	59.4	0.0	11.0	1	2	Россия, Санкт-Петербург, Лиговский проспект, 247	2861706125080799091
6689951782693539073	2017-12-05T00:00:00+03:00	2018-01-19T00:00:00+03:00	2800000.0	1	False	0	True	25.7				3.0	1	2	Россия, Санкт-Петербург, 8-я линия Васильевского острова, 23	8429235526031112190
5848965605975862928	2016-11-10T00:00:00+03:00	2017-01-12T00:00:00+03:00	3500000.0	6	False	1	False	42.9	11.0	16.0		6.0	1	2	Россия, Санкт-Петербург, проспект Маршала Блюхера, 3Б	2551218063427563919
1553607974911172353	2017-12-03T00:00:00+03:00	2017-12-09T00:00:00+03:00	18000.0	17	False	0	True	25.0			50.0		2	2	Россия, Ленинградская область, Всеволожский район, Заневское городское поселение, деревня Кудрово, Венская улица, 4к1	2718659537510996795
3464020066935003813	2016-01-31T00:00:00+03:00	2017-06-29T00:00:00+03:00	5351379.0	2	False	2	False	65.6	15.3	31.5		5.0	1	2	Россия, Санкт-Петербург, Русановская улица, 19к2Б	555990634595234380
5177752565079586320	2018-07-06T00:00:00+03:00	2018-08-20T00:00:00+03:00	4100000.0	10	False	1	False	40.0	11.0	18.0			1	2	Россия, Ленинградская область, Всеволожский район, посёлок Мурино, проспект Авиаторов Балтики, 3	3959996733305977261
